title,collection_id,source_type,chunks,year,authority,url,docId
Krista Schönberg,kov_services,TEXT,1,,,https://rakvere.ee/pere-sotsiaal-ja-tervishoid/abi-toimetulekuraskusega-inimesele/valtimatu-sotsiaalabi,kov::rakvere-linn::item::rakvere_linn_contact_krista_schonberg
Kriste Tiisler,kov_services,TEXT,1,,,https://rakvere.ee/pere-sotsiaal-ja-tervishoid/laste-ja-perede-heaolu/asendus-ja-jarelhooldusteenus,kov::rakvere-linn::item::rakvere_linn_contact_kriste_tiisler
Kristel Kadapik,kov_services,TEXT,1,,,https://www.kosevald.ee/kontakt,kov::kose-vald::item::kose_vald_contact_kristel_kadapik
Kristel Kambek,kov_services,TEXT,1,,,https://parnu.ee/perekond-sotsiaal-tervis/kontaktid/laste-ja-perede-heaolu-osakond,kov::parnu-linn::item::parnu_linn_contact_kristel_kambek
Kristel Kumm,kov_services,TEXT,1,,,https://www.poltsamaa.ee/kontaktid,kov::poltsamaa-vald::item::poltsamaa_vald_contact_kristel_kumm
Kristel Lään,kov_services,TEXT,2,,,https://anija.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::anija-vald::item::anija_vald_contact_kristel_laan
Kristel Õim,kov_services,TEXT,1,,,https://www.poltsamaa.ee/kontaktid,kov::poltsamaa-vald::item::poltsamaa_vald_contact_kristel_oim
Kristi Ale,kov_services,TEXT,1,,,https://www.tapa.ee/kontakt,kov::tapa-vald::item::tapa_vald_contact_kristi_ale
Kristi Klein,kov_services,TEXT,1,,,https://xn--jgeva-dua.ee/sotsiaal-ja-tervishoid/kontaktid/sotsiaalvaldkonna-kontaktid,kov::jogeva-vald::item::jogeva_vald_contact_kristi_klein
Kristi Lepiste,kov_services,TEXT,1,,,https://paide.kovtp.ee/sotsiaalhoolekanne,kov::paide-linn::item::paide_linn_contact_kristi_lepiste
Kristi Liivson,kov_services,TEXT,1,,,https://www.pohja-sakala.ee/ametnikud,kov::pohja-sakala-vald::item::pohja_sakala_vald_contact_kristi_liivson
Kristi Moor,kov_services,TEXT,1,,,https://www.rakverevald.ee/ametnikud,kov::rakvere-vald::item::rakvere_vald_contact_kristi_moor
Kristi Mägi-Sepp,kov_services,TEXT,1,,,https://www.saaremaavald.ee/perekond-sotsiaalabi/laste-ja-perede-heaolu/asendus-ja-jarelhooldusteenus,kov::saaremaa-vald::item::saaremaa_vald_contact_kristi_magi_sepp
Kristiina Nõmmiste,kov_services,TEXT,1,,,https://www.johvi.ee/vald-uudised-ja-kontakt/uudised-ja-kontakt/kontaktid/,kov::johvi-vald::item::johvi_vald_contact_kristiina_nommiste
Kristiina-Raivi Vilepaju,kov_services,TEXT,2,,,https://www.kuusalu.ee/lapsehoiuteenus,kov::kuusalu-vald::item::kuusalu_vald_contact_kristiina_raivi_vilepaju
Kristina Artma,kov_services,TEXT,1,,,https://parnu.ee/laps-pere,kov::parnu-linn::item::parnu_linn_contact_kristina_artma
Kristina Nurmetalu,kov_services,TEXT,1,,,https://setomaa.ee/pere-sotsiaal-ja-tervishoid/sotsiaalhoolekanne-ja-toetused/hoolekandeasutused/,kov::setomaa-vald::item::setomaa_vald_contact_setomaa_hooldekodu_kristina_nurmetalu
Kristina Ostyak,kov_services,TEXT,1,,,https://narva-joesuu.ee/ametnikudsots,kov::narva-joesuu-linn::item::narva_joesuu_linn_contact_kristina_ostyak
Kristina Solman,kov_services,TEXT,1,,,https://kehtna.ee/vald-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::kehtna-vald::item::kehtna_vald_contact_kristina_solman
Kristina Tobreluts,kov_services,TEXT,1,,,https://www.voruvald.ee/kontakt,kov::voru-vald::item::voru_vald_contact_kristina_tobreluts
Ksenia Aleksejeva,kov_services,TEXT,1,,,https://kohtla-jarve.ee/linn-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_contact_ksenia_aleksejeva
Ksenia Mitina,kov_services,TEXT,1,,,https://www.sillamae.ee/et/linn-uudised-kontakt/linnavalitsus/uldkontakt-teenistujad,kov::sillamae-linn::item::sillamae_linn_contact_ksenia_mitina
Kui praktikast kasvab välja arendusvajadus. Teenuseosutaja vaade innovatsioonile ja riiklikule bürokraatiamasinale,sotsiaaltoo_articles,FILE,15,2019,,,sotsiaaltoo-1-2019-kui-praktikast-kasvab-valja-arendusvajadus-teenuseosutaja-vaade-innovatsioonile-2019
Kuidas ajakirjanikuga suheldes ellu jääda?,sotsiaaltoo_articles,FILE,15,2021,,,sotsiaaltoo-3-2021-kuidas-ajakirjanikuga-suheldes-ellu-jaada-2021-3
Kuidas algas ajakirja Sotsiaaltöö teekond?,sotsiaaltoo_articles,FILE,8,2018,,,sotsiaaltoo-eri-2018-kuidas-algas-sotsiaaltoo-ajakirja-teekond-2018
Kuidas anda vaimse tervise probleemide korral töökohal esmaabi?,sotsiaaltoo_articles,FILE,7,2018,,,sotsiaaltoo-1-2018-vaimse-tervise-esmaabi-toole-2018
Kuidas hinnata abivajadust ja pakkuda sotsiaalhoolekandelist abi?,sotsiaaltoo_articles,FILE,18,2022,,,sotsiaaltoo-4-2022-kuidas-hinnata-abivajadust-ja-pakkuda-sotsiaalhoolekandelist-abi-2022-4
Kuidas jõuaksime järgmisele tasemele tuge vajavate inimeste abistamisel?,sotsiaaltoo_articles,FILE,22,2023,,,sotsiaaltoo-4-2023-kuidas-jouaksime-jargmisele-tasemele-tuge-vajavate-inimeste-abistamisel-2023-4
Kuidas jätkata sotsiaaltööga pärast haldusreformi?,sotsiaaltoo_articles,FILE,8,2018,,,sotsiaaltoo-eri-2018-kuidas-jatkata-sotsiaaltooga-parast-haldusreformi-2018-eri
Kuidas jääda sotsiaaltöötajaks erialadevahelises koostöös?,sotsiaaltoo_articles,FILE,4,2018,,,sotsiaaltoo-eri-2018-kuidas-jaada-sotsiaaltootajaks-erialadevahelises-koostoos-2018-eri
Kuidas leida tuge sotsiaaltöö teooriatest? Praktiku vaatenurk,sotsiaaltoo_articles,FILE,32,2021,,,sotsiaaltoo-2-2021-kuidas-leida-tuge-sotsiaaltoo-teooriatest-praktiku-vaatenurk-2021-2
Kuidas liigume edasi RFK metoodikaga?,sotsiaaltoo_articles,FILE,11,2020,,,sotsiaaltoo-3-2020-kuidas-liigume-edasi-rfk-metoodikaga-2020-3
Kuidas luua paremaid suhteid kogukonnas?,sotsiaaltoo_articles,FILE,8,2018,,,sotsiaaltoo-eri-2018-kuidas-luua-paremaid-suhteid-kogukonnas-2018
Kuidas MTÜ Ambla Kihelkonna Tugiteenused oma kliente toetab,sotsiaaltoo_articles,FILE,9,2019,,,sotsiaaltoo-2-2019-ambla-kihelkonna-tugiteenused-kogukonna-toetamine-2019
Kuidas mõista lapse osalusõigust lastekaitsetöös?,sotsiaaltoo_articles,FILE,10,2022,,,sotsiaaltoo-4-2022-kuidas-moista-lapse-osalus-oigust-2022-4
Kuidas mõõta teenuste osutamise taset kohalikus omavalitsuses? Metoodika katsetamisest täiskasvanute sotsiaalhoolekandelise abi näitel,sotsiaaltoo_articles,FILE,29,2019,,,sotsiaaltoo-1-2019-kuidas-moota-teenuste-taset-kohalikus-omavalitsuses-2019
"Kuidas märgata, et noor tarvitab e-sigaretti, nikotiinipatja või huuletubakat?",organization_materials,FILE,4,2023,,https://tarkvanem.ee/wp-content/uploads/2023/08/TAI_Kuidas_margata_e-sigareti_tarvitamist_lapsevanemad.pdf,tarkvanem_kuidas_margata_et_noor_tarvitab_e_sigaretti_nikotiinipatja_v
Kuidas on rakendunud muudatused asendus- ja järelhooldusteenuse valdkonnas?,sotsiaaltoo_articles,FILE,17,2020,,,sotsiaaltoo-2-2020-kuidas-on-rakendunud-muudatused-asendus-ja-jarelhooldusteenuse-valdkonnas-2020-2
Kuidas paremini kaitsta sotsiaaltöötajate huve ja neid toetada?,sotsiaaltoo_articles,FILE,11,2018,,,sotsiaaltoo-eri-2018-sotsiaaltootajate-huvid-ja-toetus-2018
Kuidas plaanitakse toetada laste ja perede heaolu?,sotsiaaltoo_articles,FILE,7,2023,,,sotsiaaltoo-2-2023-kuidas-plaanitakse-toetada-laste-ja-perede-heaolu-2023-2
Kuidas riik toetab dementsusega inimesi ja nende lähedasi?,sotsiaaltoo_articles,FILE,21,2024,,,sotsiaaltoo-3-2024-kuidas-riik-toetab-dementsusega-inimesi-ja-nende-lahedasi-2024-3
Kuidas saab sotsiaaltöötaja toetada väärkohtlemist kogenud vanemaealist?,sotsiaaltoo_articles,FILE,34,2025,,,sotsiaaltoo-3-2025-kuidas-saab-sotsiaaltootaja-toetada-vaarkohtlemist-kogenud-vanemaealist-2025-3
Kuidas saab tööandja edendada hoolekandetöötajate heaolu?,sotsiaaltoo_articles,FILE,22,2024,,,sotsiaaltoo-3-2024-kuidas-saab-tooandja-edendada-hoolekandetootajate-heaolu-2024-3
Kuidas vallast saab puudesõbralik vald?,sotsiaaltoo_articles,FILE,12,2025,,,sotsiaaltoo-1-2025-kuidas-vallast-saab-puudesobralik-vald-2025-1
Kuidas vastata inimese pöördumisele,sotsiaaltoo_articles,FILE,9,2019,,,sotsiaaltoo-4-2019-kuidas-vastata-inimese-poordumisele-2019
Kujundades pädevaid spetsialiste: Tallinna ülikooli sotsiaalkaitse suuna õppekavade uuendused,sotsiaaltoo_articles,FILE,19,2024,,,sotsiaaltoo-2-2024-kujundades-padevaid-spetsialiste-tallinna-ulikooli-sotsiaalkaitse-suuna-oppekavade-uuendused-2024-2
Kujundame tuge vajavale lapsele ja perele algusest peale toetatud teekonna,sotsiaaltoo_articles,FILE,17,2024,,,sotsiaaltoo-2-2024-kujundame-tuge-vajavale-lapsele-ja-perele-algusest-peale-toetatud-teekonna-2024-2
Kultuuriliselt mitmekesine sotsiaaltööõpe Antwerpenis,sotsiaaltoo_articles,FILE,7,2018,,,sotsiaaltoo-1-2018-kultuuriliselt-mitmekesine-oppekogemus-antwerpenis-2018
Kunda BENU apteek,kov_services,TEXT,1,,,https://www.haljala.ee/pere-sotsiaal-ja-tervishoid/tervis/apteegid,kov::haljala_vald::item::haljala_vald_resource_kunda_benu_apteek
Kunda päevakeskus,kov_services,TEXT,1,,,https://viru-nigula.ee/paevakeskus,kov::viru-nigula-vald::item::viru_nigula_vald_resource_kunda_paevakeskus
Kunda Südamekodu,kov_services,TEXT,1,,,https://viru-nigula.ee/pere-sotsiaal-ja-tervishoid/eakad-ja-erivajadusega-inimesed/hoolekandeasutused,kov::viru-nigula-vald::item::viru_nigula_vald_resource_kunda_sudamekodu
Kunstiteraapia annab lapsele võimaluse väljendada end turvalisel viisil,sotsiaaltoo_articles,FILE,18,2019,,,sotsiaaltoo-3-2019-kunstiteraapia-annab-lapsele-voimaluse-valjendada-end-turvalisel-viisil-2019
Kunstiteraapia lastele,kov_services,TEXT,2,,,https://www.kiilivald.ee/kunstiteraapia-lastele,kov::kiili-vald::item::kiili_vald_service_kunstiteraapia_lastele
Kunstiteraapilise grupitöö sobivus ja mõju sotsiaalvaldkonna töötajatele,sotsiaaltoo_articles,FILE,26,2022,,,sotsiaaltoo-1-2022-kunstiteraapiline-grupitoo-sobivus-ja-moju-2022-1
Kuressaare Haigla Sihtasutus,kov_services,TEXT,1,,,https://www.saaremaavald.ee/hooldekodud,kov::saaremaa-vald::item::saaremaa_vald_resource_kuressaare_haigla_sa
Kuressaare Hoolekanne,kov_services,TEXT,1,,,https://www.saaremaavald.ee/hooldekodud,kov::saaremaa-vald::item::saaremaa_vald_resource_kuressaare_hoolekanne
Kuressaare Hoolekanne ja selle uuendusmeelne meeskond,sotsiaaltoo_articles,FILE,14,2020,,,sotsiaaltoo-1-2020-kuressaare-hoolekanne-uuendusmeelne-meeskond-2020-1
"Kuressaare Hoolekanne, sotsiaalmaja",kov_services,TEXT,1,,,https://www.saaremaavald.ee/varjupaigateenus,kov::saaremaa-vald::item::saaremaa_vald_resource_kuressaare_hoolekanne_sotsiaalmaja
Kuriteoohvri hüvitis,kov_services,TEXT,1,,,https://vormsi.ee/elu-vormsil/sotsiaalhoolekanne/sotsiaalteenused/,kov::vormsi-vald::item::vormsi_vald_resource_kuriteoohvri_huvitis
Kutseõppeasutuses õppiva õpilase toetus,kov_services,TEXT,2,,,https://www.kosevald.ee/toetused-laps-ja-pere,kov::kose-vald::item::kose_vald_benefit_kutseoppeasutuses_oppiva_opilase_toetus
Kutseõppeasutuste veebilehtede ja haridusinfoportaali analüüs,research_reports,FILE,43,2021,,https://harno.ee/sites/default/files/documents/2021-04/Kutse%C3%B5ppeasutuste%20veebilehtede%20ja%20haridusinfoportaali%20anal%C3%BC%C3%BCs.pdf,harno_kutseoppeasutuste_veebilehtede_ja_haridusinfoportaali_analuu
Kuuda hooldekodu,kov_services,TEXT,1,,,https://marjamaa.ee/pere-sotsiaal-ja-tervishoid/vaarikas-vananemine/hooldusteenus-valjaspool-kodu,kov::marjamaa-vald::item::marjamaa_vald_resource_kuuda_hooldekodu
Kuulmispuue ja -nõustamine,kov_services,TEXT,1,,,https://www.saaremaavald.ee/kuulmispuue,kov::saaremaa-vald::item::saaremaa_vald_service_kuulmispuue_noustamine
Kuusalu vald sotsiaalteenused ja toetused,kov_services,TEXT,38,,,https://www.kuusalu.ee,kov::kuusalu-vald::bundle
Kuusalu vallavalitsus,kov_services,TEXT,1,,,https://www.kuusalu.ee,kov::kuusalu-vald::item::kuusalu_vald_contact_kuusalu_vallavalitsus
Kõik noodid on õiged: muusikateraapia võimalustest erivajadusega inimestele,sotsiaaltoo_articles,FILE,29,2018,,,sotsiaaltoo-2-2018-muusikateraapia-voimalused-2018
Kõik väärtuslik on haavatav,sotsiaaltoo_articles,FILE,17,2021,,,sotsiaaltoo-3-2021-k-ik-v-rtuslik-on-haavatav
Kõik väärtuslik on haavatav,sotsiaaltoo_articles,FILE,18,2021,,,sotsiaaltoo-3-2021-koik-vaartuslik-on-haavatav-2021-3
"Käitumisprobleemidega lapsed peaksid abi saama enne, kui asjad väga hulluks lähevad",sotsiaaltoo_articles,FILE,22,2018,,,sotsiaaltoo-4-2018-kaitumisprobleemidega-lapsed-peaksid-abi-saama-enne-kui-asjad-vaga-hulluks-lahevad-2018
Käitumisraskustega laste rehabilitatsioon,kov_services,TEXT,2,,,https://www.tallinn.ee/et/teenused/kaitumisraskustega-laste-rehabilitatsioon,kov::tallinn::item::tallinn_service_kaitumisraskustega_laste_rehabilitatsioon
Käo Tugikeskus – inimnäoline asutus Tallinnas,sotsiaaltoo_articles,FILE,19,2022,,,sotsiaaltoo-3-2022-kao-tugikeskus-inimnaoline-teenus-2022-3
Kärolin Nirk,kov_services,TEXT,1,,,https://parnu.ee/perekond-sotsiaal-tervis/kontaktid/sotsiaalosakond,kov::parnu-linn::item::parnu_linn_contact_karolin_nirk
Kärstna Hooldekodu,kov_services,TEXT,1,,,https://viljandivald.ee/toiming/valjaspool-kodu-osutatav-uldhooldusteenus,kov::viljandi-vald::item::viljandi_vald_resource_karstna_hooldekodu
Käru Südamekodu,kov_services,TEXT,1,,,https://www.tyri.ee/hoolekandeasutused,kov::turi-vald::item::turi_vald_resource_karu_sudamekodu
Kätlin Kruus,kov_services,TEXT,1,,,https://www.poltsamaa.ee/kontaktid,kov::poltsamaa-vald::item::poltsamaa_vald_contact_katlin_kruus
Kätlin-Irene Rubin,kov_services,TEXT,1,,,https://saarde.ee/kontakt,kov::saarde-vald::item::saarde_vald_contact_katlin_irene_rubin
Käty Kuulman,kov_services,TEXT,1,,,https://xn--jgeva-dua.ee/toitumisnoustamine,kov::jogeva-vald::item::jogeva_vald_contact_katy_kuulman
Köielkõnd ja habras motivatsioon: täiskasvanud õppija ja sotsiaalpedagoogiline töö täiskasvanute gümnaasiumites,sotsiaaltoo_articles,FILE,26,2024,,,sotsiaaltoo-4-2024-taisksvanute-gumnaasium-2024-4
Külli Oja,kov_services,TEXT,1,,,https://kanepi.ee/kontakt,kov::kanepi-vald::item::kanepi_vald_contact_kylli_oja
Külli Padar-Siim,kov_services,TEXT,1,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/sotsiaaltoetused-ja-teenused/,kov::polva-vald::item::polva_vald_contact_kulli_padar_siim
Külli Vilepill,kov_services,TEXT,2,,,https://rakvere.ee/pere-sotsiaal-ja-tervishoid/lahedase-surm/matusetoetus,kov::rakvere-linn::item::rakvere_linn_contact_kulli_vilepill
Küllike Kaldoja,kov_services,TEXT,1,,,https://kanepi.ee/kontakt,kov::kanepi-vald::item::kanepi_vald_contact_kullike_kaldoja
Küllike Zukker,kov_services,TEXT,1,,,https://laaneharju.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lapse-ja-pere-heaolu,kov::laane-harju-vald::item::laane_harju_vald_contact_kullike_zukker
Küllike Valk,kov_services,TEXT,1,,,https://haapsalu.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/hingehoidja-teenus/,kov::haapsalu-linn::item::haapsalu_linn_contact_kullike_valk
Kütteks tarbitud soojusenergia või küttematerjali hüvitamise toetus,kov_services,TEXT,2,,,https://antsla.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/kutteks-tarbitud-soojusenergia-voi-kuttematerjali-huvitamise-toetus/,kov::antsla_vald::item::antsla_vald_benefit_kutte_toetus
Küttepuude maksumuse osaline hüvitamine,kov_services,TEXT,2,,,https://kohtla-jarve.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/sissetulekust-soltuvad-toetused/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_benefit_kuttepuude_toetus
Küttepuude toetus,kov_services,TEXT,2,,,https://luunja.ee/pere-sotsiaal-ja-tervishoid/tooealised-ja-eakad/teenused-ja-toetused-tooealised-ja-eakad/,kov::luunja-vald::item::luunja_vald_benefit_kuttepuude_toetus
Küttepuude toetus,kov_services,TEXT,2,,,https://mustveevald.kovtp.ee/blanketid-ja-vormid,kov::mustvee-vald::item::mustvee_vald_benefit_kuttepuude_toetus
Küttepuude toetuse taotlus,kov_services,TEXT,2,,,https://luunja.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/teenused-ja-toetused-laps-ja-pere/,kov::luunja-vald::item::luunja_vald_form_kuttepuude_toetuse_taotlus
Küttetoetus,kov_services,TEXT,2,,,https://anija.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/peretoimingud-ja-sotsiaaltoetused/,kov::anija-vald::item::anija_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://harku.ee/pere-sotsiaal-ja-tervishoid/toimetulek/eakate-toimetulek,kov::harku-vald::item::harku_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://joelahtme.ee/toimetulekut-soodustavad-sotsiaaltoetused,kov::joelahtme-vald::item::joelahtme_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://www.kambja.ee/kuttetoetus,kov::kambja-vald::item::kambja_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://kanepi.ee/pere-sotsiaal-ja-tervishoid/abi-majandusliku-raskuse-korral/kuttetoetus,kov::kanepi-vald::item::kanepi_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://www.kuusalu.ee/et/kuttetoetus,kov::kuusalu-vald::item::kuusalu_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://mulgivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/kuttetoetus/,kov::mulgi-vald::item::mulgi_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,1,,,https://nvv.ee/sotsiaaltoetused1,kov::noo-vald::item::noo_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://peipsivald.ee/sites/default/files/documents/2025-05/k%C3%BCttetoetus.doc,kov::peipsiaare-vald::item::peipsiaare_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/sotsiaaltoetused-ja-teenused/,kov::polva-vald::item::polva_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,1,,,https://www.rakverevald.ee/kuttetoetus,kov::rakvere-vald::item::rakvere_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://tartuvald.ee/toiming/sissetulekust-soltuvad-toetused,kov::tartu-vald::item::tartu_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://v-maarja.ee/kuttetoetuse-taotlemine,kov::vaike-maarja-vald::item::vaike_maarja_vald_benefit_kuttetoetus
Küttetoetus,kov_services,TEXT,2,,,https://vinnivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/,kov::vinni-vald::item::vinni_vald_benefit_kuttetoetus
Küttetoetus vähekindlustatud isikutele,kov_services,TEXT,2,,,https://www.lyganuse.ee/sotsiaaltoetused,kov::luganuse-vald::item::luganuse_vald_benefit_kuttetoetus_vahekindlustatud_isikutele
Küttetoetuse taotlus,kov_services,TEXT,1,,,https://www.kambja.ee/kuttetoetus,kov::kambja-vald::item::kambja_vald_form_kuttetoetus_docx
Küttetoetuse taotlus,kov_services,TEXT,1,,,https://peipsivald.ee/sites/default/files/documents/2025-05/k%C3%BCttetoetus.doc,kov::peipsiaare-vald::item::peipsiaare_vald_form_kuttetoetus_doc
Laagritoetus,kov_services,TEXT,2,,,https://anija.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/peretoimingud-ja-sotsiaaltoetused/,kov::anija-vald::item::anija_vald_benefit_lagritoetus
Laagritoetus,kov_services,TEXT,2,,,https://harku.ee/pere-sotsiaal-ja-tervishoid/toimetulek/toetused-vahekindlustatud-isikutele-ja-peredele,kov::harku-vald::item::harku_vald_benefit_laagritoetus
Laagritoetus,kov_services,TEXT,2,,,https://www.kambja.ee/toiming/laagritoetus,kov::kambja-vald::item::kambja_vald_benefit_laagritoetus
Lada Raja,kov_services,TEXT,1,,,https://laaneharju.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lapse-ja-pere-heaolu,kov::laane-harju-vald::item::laane_harju_vald_contact_lada_raja
Laheda Sotsiaalkeskus,kov_services,TEXT,1,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/eakad/hoolekandeasutus/,kov::polva-vald::item::polva_vald_resource_laheda_sotsiaalkeskus
Laire Lodison,kov_services,TEXT,1,,,https://www.kastre.ee/vald-uudised-ja-kontakt/kontakt/,kov::kastre-vald::item::kastre_vald_contact_laire_lodison
Laivi Siitan,kov_services,TEXT,1,,,https://kohtla-jarve.ee/linn-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_contact_laivi_siitan
Lapse abivajaduse eelhindamise arendus STAR-is,sotsiaaltoo_articles,FILE,11,2023,,,sotsiaaltoo-1-2023-lapse-abivajaduse-eelhindamise-arendus-star-is-2023-1
Lapse haavatavusel on suhete nägu,sotsiaaltoo_articles,FILE,10,2024,,,sotsiaaltoo-4-2024-lapse-haavatavusel-on-suhete-nagu-2024-4
Lapse heaolu hindamise käsiraamat,national_guidelines,FILE,242,2025,,https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-11/k%C3%A4siraamat.pdf,sotsiaalkindlustusamet_lapse_heaolu_hindamise_kasiraamat
Lapse heaolu hindamise käsiraamatust,sotsiaaltoo_articles,FILE,18,2017,,,sotsiaaltoo-4-2017-lapse-heaolu-hindamise-kasiraamatust-2017
Lapse heaolu mõõtmise käsitlus,national_guidelines,FILE,47,2020,,https://www.stat.ee/sites/default/files/2020-12/Lapse%20heaolu%20m%C3%B5%C3%B5tmise%20k%C3%A4sitlus.pdf,statistikaamet_lapse_heaolu_mootmise_kasitlus
Lapse hoiuteenus puudega lapsele,kov_services,TEXT,2,,,https://www.tartu.ee/et/lapsehoiuteenus-puudega-lapsele,kov::tartu-linn::item::tartu_linn_service_lapsehoiuteenus_puudega_lapsele
Lapse hooldajale hooldajatoetuse määramise taotlus,kov_services,TEXT,1,,,https://www.kambja.ee/hooldajatoetus,kov::kambja-vald::item::kambja_vald_form_hooldajatoetus_laps_docx
Lapse huvihariduse ja huvitegevuse toetus,kov_services,TEXT,2,,,https://www.kiilivald.ee/lapse-huvihariduse-ja-huvitegevuse-toetuse-taotlus,kov::kiili-vald::item::kiili_vald_benefit_lapse_huvihariduse_ja_huvitegevuse_toetus
